2, 1
3, 0
3, 0
3, 1
4, 2
4, 2
5, 1
6, 1
7, 1
7, 1
8, 3
6, 0
6, 1
6, 0
6, 1
6, 0
7, 0
7, 0
7, 1
7, 0
8, 2
9, 0
9, 1
10, 2
11, 3
12, 2
13, 2
14, 1
15, 2
15, 2
16, 2
16, 1
17, 3
17, 3
17, 2
17, 3
16, 0
16, 2
17, 2
18, 2
17, 2
18, 3
18, 1
16, 0
16, 0
16, 2
17, 3
16, 2
15, 1
13, 0
13, 1
14, 2
14, 0
14, 0
14, 1
14, 1
14, 0
14, 1
15, 1
15, 0
16, 1
15, 1
16, 1
17, 2
18, 0
16, 0
16, 1
17, 1
18, 1
20, 1
20, 1
20, 2
17, 1
16, 0
18, 2
16, 0
16, 1
16, 0
17, 1
17, 1
17, 0
18, 1
18, 1
19, 2
20, 1
19, 2
19, 2
18, 0
17, 1
17, 0
17, 0
18, 2
18, 1
17, 2
18, 1
18, 1
18, 0
18, 0
19, 0
19, 2
18, 1
19, 0
19, 2
17, 0
17, 1
17, 2
18, 2
18, 0
17, 0
17, 0
17, 1
17, 0
17, 2
17, 1
17, 0
19, 1
19, 0
20, 0
20, 1
20, 3
20, 2
18, 0
18, 1
19, 2
21, 2
22, 1
21, 1
18, 0
15, 0
15, 2
15, 0
15, 1
15, 0
15, 1
11, 1
11, 1
11, 1
12, 1
11, 2
12, 3
11, 0
12, 1
12, 3
12, 1
13, 1
14, 1
16, 0
16, 2
16, 0
16, 2
17, 1
15, 1
15, 0
16, 0
16, 2
16, 0
17, 1
18, 1
19, 3
19, 0
20, 3
20, 2
18, 2
19, 0
19, 2
18, 2
17, 0
18, 3
17, 2
18, 0
18, 2
18, 1
19, 1
19, 1
20, 1
20, 0
20, 1
20, 1
16, 0
15, 0
15, 0
13, 0
13, 0
13, 0
13, 1
14, 2
16, 2
17, 1
18, 2
19, 1
20, 2
21, 2
23, 4
25, 2
24, 0
22, 0
20, 1
21, 3
20, 0
21, 3
21, 1
22, 2
24, 2
24, 2
22, 0
22, 1
23, 3
24, 3
19, 1
19, 1
19, 0
20, 0
20, 1
18, 0
17, 1
18, 0
18, 2
14, 0
16, 0
16, 2
14, 0
14, 1
13, 0
13, 0
13, 1
13, 1
14, 1
14, 2
15, 1
16, 2
16, 1
17, 2
17, 1
12, 0
13, 2
12, 1
12, 1
13, 1
13, 1
14, 1
15, 0
15, 1
15, 1
13, 0
11, 0
12, 0
12, 1
13, 1
14, 2
14, 0
14, 2
14, 0
14, 1
12, 0
13, 1
13, 1
12, 2
13, 1
12, 1
13, 1
14, 1
15, 1
13, 0
13, 0
13, 0
13, 1
13, 1
13, 2
9, 0
10, 0
10, 2
10, 0
9, 0
10, 0
11, 1
12, 2
13, 1
14, 2
15, 2
15, 0
16, 1
17, 1
18, 0
18, 1
18, 1
20, 2
20, 1
21, 1
19, 0
19, 0
19, 0
17, 1
17, 1
17, 1
18, 2
17, 0
18, 1
19, 1
20, 2
21, 2
22, 2
22, 0
18, 0
16, 0
16, 0
16, 2
17, 1
17, 0
16, 2
17, 3
15, 0
15, 0
14, 0
13, 1
13, 0
14, 1
15, 0
15, 1
15, 1
16, 1
17, 2
17, 1
17, 0
17, 1
18, 0
18, 1
18, 2
17, 0
17, 0
18, 2
19, 1
19, 1
16, 0
16, 3
16, 0
16, 2
17, 1
15, 0
15, 1
15, 1
15, 0
15, 0
15, 2
15, 2
14, 1
13, 0
12, 1
12, 0
12, 1
10, 0
11, 1
12, 2
13, 1
14, 2
13, 0
13, 0
14, 1
15, 0
15, 1
16, 0
16, 2
18, 2
19, 1
18, 0
18, 0
15, 0
16, 1
14, 1
14, 1
16, 1
16, 0
17, 2
18, 3
18, 0
18, 2
18, 1
18, 3
19, 1
20, 1
20, 1
18, 0
17, 0
17, 0
17, 2
17, 1
17, 0
17, 2
17, 1
17, 1
18, 1
17, 1
17, 1
17, 0
18, 1
19, 2
20, 0
20, 1
21, 2
19, 0
19, 1
17, 1
17, 1
18, 2
19, 1
16, 0
17, 1
17, 0
17, 2
14, 0
14, 1
14, 0
16, 1
17, 0
16, 0
16, 2
17, 1
15, 2
14, 0
14, 0
14, 1
14, 0
15, 2
14, 0
15, 1
13, 0
13, 1
14, 0
14, 1
15, 3
16, 1
17, 2
16, 0
16, 0
16, 0
17, 1
18, 1
18, 0
16, 0
17, 1
18, 1
19, 0
19, 2
19, 2
17, 1
18, 0
18, 0
18, 0
18, 2
19, 1
19, 0
18, 2
19, 2
14, 1
15, 1
10, 0
11, 0
12, 1
13, 1
14, 0
13, 0
14, 0
14, 1
16, 1
16, 2
14, 0
14, 0
15, 1
15, 1
15, 0
16, 2
15, 0
16, 0
16, 1
15, 0
15, 2
15, 1
15, 0
15, 1
15, 0
16, 1
15, 0
16, 0
13, 0
13, 0
13, 1
14, 1
15, 1
16, 2
17, 0
17, 1
18, 1
19, 1
20, 1
21, 2
21, 1
21, 0
21, 2
20, 1
18, 1
17, 1
17, 0
18, 0
18, 1
18, 0
19, 1
18, 1
19, 1
20, 0
20, 2
20, 2
19, 0
18, 0
18, 2
16, 0
16, 1
17, 0
17, 1
17, 0
17, 1
18, 1
19, 2
19, 2
20, 2
19, 1
19, 0
19, 2
20, 1
19, 1
18, 0
18, 0
19, 1
19, 2
19, 2
20, 0
20, 1
17, 0
17, 0
17, 0
17, 1
18, 2
19, 1
16, 0
16, 0
16, 1
16, 0
15, 0
15, 1
15, 1
14, 0
14, 1
15, 1
15, 1
16, 1
15, 2
14, 0
14, 2
15, 1
15, 2
15, 1
14, 2
14, 3
15, 1
15, 0
15, 1
15, 1
15, 1
14, 2
14, 0
15, 1
16, 0
17, 0
17, 0
10, 0
10, 1
10, 0
10, 1
10, 1
11, 2
12, 2
13, 2
13, 2
14, 1
14, 0
14, 1
12, 0
12, 0
12, 0
12, 0
12, 2
13, 0
13, 2
14, 2
15, 1
15, 1
16, 2
17, 2
19, 1
20, 2
21, 1
18, 1
16, 0
16, 0
17, 2
17, 3
18, 1
19, 0
19, 1
17, 2
15, 0
15, 1
14, 3
15, 2
16, 1
15, 2
15, 0
15, 0
16, 1
15, 0
16, 0
16, 3
16, 1
17, 0
15, 2
13, 0
14, 1
15, 1
15, 1
15, 0
15, 2
16, 1
17, 1
14, 0
14, 0
15, 0
15, 2
15, 1
15, 4
15, 1
15, 0
16, 0
16, 2
16, 1
16, 1
12, 0
12, 0
13, 1
14, 1
12, 0
13, 0
13, 1
14, 1
14, 2
14, 0
14, 2
12, 1
12, 1
12, 0
13, 2
14, 2
15, 0
15, 1
17, 2
16, 2
13, 1
14, 1
15, 1
16, 1
17, 2
18, 2
17, 1
18, 2
16, 4
16, 1
17, 1
17, 0
18, 1
18, 0
13, 0
12, 0
13, 0
13, 1
14, 0
15, 0
16, 1
16, 1
15, 0
17, 1
18, 2
17, 1
17, 0
17, 1
15, 0
15, 0
13, 0
14, 1
11, 0
11, 0
9, 0
9, 0
10, 1
11, 1
11, 2
11, 0
12, 0
12, 1
13, 2
13, 1
14, 2
14, 0
14, 1
15, 1
16, 1
16, 1
15, 0
16, 1
17, 1
18, 0
18, 0
18, 0
18, 2
19, 1
20, 1
21, 2
22, 1
21, 0
22, 0
22, 3
23, 0
23, 2
23, 1
21, 2
