2, 1
3, 0
3, 2
4, 2
5, 2
5, 0
6, 2
7, 2
8, 2
9, 2
10, 2
11, 3
11, 0
11, 3
12, 1
13, 2
14, 2
13, 3
13, 1
13, 4
14, 2
15, 0
13, 1
14, 2
14, 0
12, 1
13, 2
12, 1
13, 3
14, 1
14, 1
15, 1
14, 1
14, 1
14, 2
14, 3
15, 0
15, 4
16, 1
16, 1
16, 0
14, 0
15, 0
15, 0
13, 1
14, 2
15, 1
16, 1
17, 2
16, 2
17, 0
17, 1
14, 1
15, 1
16, 1
15, 0
16, 2
15, 0
15, 0
16, 0
16, 0
16, 1
16, 0
16, 0
16, 1
17, 1
18, 0
18, 1
20, 2
16, 0
17, 0
17, 1
17, 1
16, 1
16, 0
16, 2
16, 1
17, 1
16, 0
17, 0
17, 2
17, 0
17, 1
13, 2
14, 2
15, 2
16, 2
17, 3
18, 0
18, 2
18, 2
17, 1
17, 1
17, 2
16, 0
17, 1
14, 2
14, 0
15, 1
13, 0
13, 1
14, 1
15, 1
14, 2
14, 0
14, 0
14, 1
15, 1
16, 2
17, 1
18, 1
19, 0
19, 2
21, 2
21, 1
20, 0
20, 0
20, 0
18, 2
18, 1
18, 3
18, 1
16, 0
15, 0
17, 2
17, 2
16, 2
17, 1
15, 0
15, 2
15, 3
17, 0
17, 0
17, 1
18, 1
18, 0
18, 1
18, 1
20, 1
21, 2
21, 1
22, 1
22, 3
18, 3
19, 3
19, 1
17, 0
17, 1
17, 1
17, 1
18, 1
18, 1
17, 2
15, 0
14, 0
10, 0
11, 1
12, 0
12, 0
13, 0
13, 2
16, 2
16, 0
16, 0
17, 1
16, 0
17, 1
17, 0
17, 0
17, 1
17, 1
16, 1
17, 2
18, 2
19, 1
19, 1
17, 0
18, 0
18, 1
19, 2
20, 2
19, 0
19, 0
19, 0
18, 2
18, 1
14, 0
14, 1
15, 0
16, 2
17, 3
15, 2
16, 1
15, 1
16, 2
17, 1
18, 1
20, 1
20, 2
20, 0
20, 1
21, 2
21, 1
21, 0
20, 1
21, 1
21, 0
21, 1
22, 0
21, 2
20, 0
20, 2
20, 2
18, 1
17, 0
17, 0
17, 0
16, 3
16, 1
17, 2
17, 1
17, 0
17, 1
15, 0
14, 0
14, 2
13, 1
14, 1
15, 1
16, 1
15, 0
16, 2
17, 2
18, 2
17, 2
17, 2
18, 1
18, 4
17, 1
17, 0
17, 2
18, 1
18, 1
18, 0
17, 0
17, 2
17, 0
18, 1
17, 0
16, 0
16, 2
17, 1
16, 2
15, 0
16, 1
15, 1
15, 0
16, 2
15, 0
15, 1
16, 1
17, 1
18, 1
17, 0
16, 0
16, 0
16, 0
16, 0
17, 1
17, 1
17, 2
17, 1
13, 0
13, 2
10, 1
10, 0
11, 0
11, 1
12, 2
11, 1
12, 1
13, 1
13, 0
13, 1
13, 1
13, 2
13, 1
13, 2
13, 2
14, 2
15, 2
15, 2
16, 0
16, 1
16, 0
16, 1
16, 0
16, 2
16, 2
14, 0
15, 2
16, 3
16, 0
17, 1
16, 2
15, 2
15, 1
15, 1
16, 3
16, 0
16, 1
16, 2
17, 1
15, 2
16, 1
17, 2
15, 0
14, 0
14, 0
14, 1
14, 2
14, 2
14, 1
15, 2
16, 2
15, 1
16, 2
17, 1
18, 1
13, 0
12, 0
12, 1
12, 0
12, 0
12, 0
12, 1
13, 2
12, 0
13, 0
13, 1
14, 1
15, 1
16, 2
17, 1
17, 2
17, 0
16, 0
16, 2
16, 1
17, 2
18, 2
19, 2
18, 2
16, 2
16, 0
17, 1
15, 1
16, 3
15, 0
15, 1
16, 1
17, 1
15, 0
15, 0
15, 0
14, 0
14, 0
15, 3
16, 1
13, 0
11, 1
11, 0
11, 0
12, 2
14, 1
15, 1
11, 2
11, 1
10, 1
11, 1
12, 1
11, 2
11, 2
12, 1
13, 1
14, 1
14, 1
15, 1
15, 1
15, 3
16, 2
17, 1
17, 0
17, 1
17, 1
17, 2
14, 0
14, 2
15, 1
15, 2
12, 1
11, 0
11, 0
11, 1
11, 1
11, 1
11, 1
12, 2
12, 1
13, 2
14, 2
15, 2
16, 2
17, 3
18, 1
18, 2
17, 0
17, 3
18, 1
18, 1
18, 2
18, 1
18, 0
18, 3
19, 1
19, 3
17, 3
18, 1
19, 2
16, 1
14, 0
14, 0
16, 2
17, 1
17, 1
18, 1
19, 0
19, 1
19, 0
19, 0
20, 1
21, 0
21, 2
18, 0
19, 0
19, 2
19, 2
17, 0
18, 2
17, 0
18, 0
17, 1
19, 1
20, 2
19, 1
19, 2
19, 1
18, 0
18, 0
18, 2
17, 0
17, 2
16, 0
16, 1
17, 2
18, 1
15, 0
15, 0
14, 0
15, 0
16, 1
15, 1
16, 1
16, 0
15, 1
14, 0
14, 0
15, 1
18, 0
18, 0
16, 0
17, 1
17, 1
18, 0
17, 0
19, 0
19, 1
20, 1
20, 0
20, 1
19, 2
18, 2
19, 1
21, 2
20, 1
21, 1
20, 0
19, 1
20, 0
20, 1
21, 1
20, 1
21, 1
21, 1
22, 1
12, 0
12, 2
12, 0
14, 2
14, 1
15, 0
15, 1
15, 0
16, 1
17, 2
16, 0
17, 2
18, 2
19, 1
19, 1
20, 1
21, 1
14, 0
14, 0
14, 1
15, 1
16, 2
17, 2
15, 3
15, 0
12, 0
13, 1
13, 2
13, 1
13, 1
15, 1
15, 0
16, 2
11, 0
12, 2
11, 0
12, 0
12, 1
12, 1
13, 1
13, 0
13, 1
14, 2
14, 3
15, 1
15, 2
16, 1
17, 2
18, 2
17, 0
17, 1
18, 2
16, 0
16, 0
16, 0
16, 2
16, 1
17, 2
15, 1
15, 0
15, 0
16, 1
16, 3
17, 0
17, 3
16, 0
16, 2
15, 0
15, 0
15, 0
16, 1
15, 0
15, 1
16, 1
16, 2
11, 0
10, 0
10, 0
11, 1
11, 1
12, 0
12, 1
13, 0
15, 1
16, 1
14, 1
15, 2
15, 1
15, 0
15, 1
16, 2
12, 0
13, 0
14, 0
14, 2
15, 1
16, 1
13, 0
14, 2
9, 0
10, 0
10, 2
11, 2
12, 3
13, 1
14, 1
15, 0
15, 2
13, 1
14, 1
14, 1
12, 0
12, 0
12, 1
12, 2
12, 0
12, 0
12, 2
11, 0
12, 2
13, 0
13, 1
14, 1
14, 1
15, 1
16, 1
17, 0
17, 2
16, 2
15, 1
14, 1
14, 1
14, 0
15, 1
16, 2
17, 2
17, 0
17, 1
15, 2
14, 0
15, 0
15, 1
15, 0
15, 0
16, 1
17, 3
18, 1
18, 2
19, 2
20, 1
17, 1
15, 0
17, 1
14, 0
14, 0
13, 0
13, 1
13, 0
13, 0
15, 1
13, 0
13, 0
14, 0
14, 1
14, 2
15, 1
16, 3
17, 0
15, 1
16, 1
16, 2
16, 1
16, 1
16, 0
16, 1
16, 0
17, 1
17, 0
18, 1
16, 1
17, 1
18, 0
18, 2
18, 1
18, 1
17, 2
16, 2
17, 2
17, 2
18, 3
16, 1
17, 1
17, 0
17, 3
18, 2
17, 2
18, 1
20, 1
21, 2
18, 3
16, 0
16, 1
16, 0
15, 1
15, 2
13, 0
13, 1
13, 2
13, 1
13, 0
15, 1
16, 2
18, 2
16, 1
16, 0
16, 2
15, 2
12, 0
13, 1
13, 1
13, 0
14, 0
14, 4
14, 2
15, 2
16, 1
